review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
296368070,5,A must see of historical value,"This is my second trip to the museum and I found it to be just as emotional of an experience as it was the first time.  It's very hard to take and it should be, because this should never been allowed to happen and not for as long as it happened.  I think the exhibits are well thought-out and follow the timeline from the beginning to the end.  There is definitely a lot of reading involved but if it's too much, there are videos that you can watch here and there throughout the museum or just review the notations next to the pictures.  The only drawback:  though tickets are timed so that there is supposed to be a fairly limited amount of people in the museum at any time, there were so many large groups of kids when I was there that it was absolutely claustrophobic trying to look at the exhibits.  Obviously I want them to have the experience as well - I just think the museum should consider the volume of people when there are groups and also the usual amount of timed ticket holders all at the same time.",FRIENDS,,0,2015-08-06,2015-08,2015,2015-08,OTHER,en,22.0,8.0,False,,1013,Regular (11-50),0.4221,0.4221,Emo+ / Eval+,0.9502526521682739
212358808,1,hopeless!,"This the second time we have tried to visit. Still not sure how to get in the place. It may say free, but you still have to have a ticket........in advance. Preferably, a week or two in advance. Good luck! We gave up.",COUPLES,,3,2014-06-27,2014-06,2014,2014-06,OTHER,en,1.0,3.0,False,,217,New (1-10),0.8693,0.8693,Emo+ / Eval+,-0.5513766407966614
296937367,3,Not as well run as other museums,"I would have given this a lower rating if I didn't feel so strongly that this is a very important part of history for everyone to learn.  I know some things about the holocaust, yet still learned something new at the museum.  Here's what you need to know before you go:
1.  Even though they have timed entry to limit the crowds, they still allow too many people in at once.  It was the most crowded of the museums we went to, including Air and Space.  Part of the problem is the way the museum is set up.  There are sections that bottle neck, with a lot of reading or videos, combined with an occasional narrow hallway.
2. This museum had the strongest security (with probably the exception of the capitol and White House).  What's worse is I don't know why.  They took my aerosol insect spray and made me drink from the bottled water I brought.  OK, not a deal breaker, but the artifacts were few, and were all protected.  Most of the museum was reading and videos.
3. If you pre-purchased tickets, you can go right to the staff person at the elevator.  The museum doesn't give good directions.",NONE,,0,2015-08-08,2015-07,2015,2015-08,OTHER,en,112.0,50.0,False,,1095,Experienced (51-200),0.4134,0.4134,Emo+ / Eval+,-0.9977810978889465
378108141,5,A Must See,"We wanted to go to the Holocaust Museum on previous visits but felt that the kids were too young.  We finally went with our 14 and 10 year old.  They have each read several books on the Holocaust and going to the museum was a way to deepen everyones understanding of how this could happen.
Logistically there were a few areas where there were ""bottle-necks"".  If you don't mind missing a few displays you can move past the bottle-necks.
Be sure to see the movie when you first get out of the elevator.
Also for the children be sure to see ""Daniel's Story""",FAMILY,"New York City, New York",1,2016-05-30,2016-05,2016,2016-05,OTHER,en,407.0,109.0,False,,555,Power user (200+),0.8037,0.8037,Emo+ / Eval+,0.966316819190979
594975646,5,Solemn,Free passes before or when you arrive. The museum is very well done. It walks you through the horrific events of the Holocaust. Very quiet as you walk through because everyone is just speechless looking at the pictures and reading the facts.,FAMILY,"Boston, Massachusetts",0,2018-07-10,2017-08,2018,2018-07,OTHER,en,264.0,106.0,False,,241,Power user (200+),0.0754,0.6901,Mixed / Neutral,0.9991450309753418
200301364,3,Visited 2009,I found it very sad and moving. They only thing I didn't like us a lot of it us in German and not converted to English. So not sure what some of it was about.,,"St. Petersburg, Florida",0,2014-04-07,,2014,2014-04,MOBILE,en,177.0,53.0,False,,158,Experienced (51-200),-0.7746,-0.4691,Emo- / Eval-,-0.6396311521530151
292815238,3,Too crowded,We got there right before they opened and were about to get tickets for 10:15a. We walked through the exhibit about the little boy which was ok. Very repetitive. Then went to the permanent exhibit. It was way too crowded. Very hard to read and see things and reflect on this part of history. We ended up skipping part of the exhibit because we were just fed up with all the crowds. The museum is full of information and replicas or casts of interesting items.,FRIENDS,"Bloomington, Minnesota",2,2015-07-26,2015-07,2015,2015-07,MOBILE,en,30.0,13.0,False,,459,Regular (11-50),-0.0736,-0.0736,Emo- / Eval-,-0.9971991777420044
687358088,1,Nope,They need to organize this. There has to be a cap on how many people are allowed in at a time. There are so many people in there you can’t read or look at a thing.,NONE,,2,2019-07-06,2019-07,2019,2019-07,MOBILE,en,306.0,130.0,False,,163,Power user (200+),0.0,0.0,Mixed / Neutral,-0.9974483251571655
167995575,4,Overwhelming,"As others have said this is NOT a warm, fuzzy, fun museum! It is based on history. It is not for young children or children who do not like reading. I found myself getting tired of reading so much on the display boards and trying to get a spot to see the exhibit. I wish there had been an option for headphones that so many museums do today.  I was by myself  and was able to navigate the crowds and it was crowded. The flow is not fast because there is so much reading.
Check out the website before you go to find out about the online tickets and how the day of passes are handled!  I got lucky and there was a single ticket that was for 15 minutes after I arrived!
Plan to spend at least 3 hours. I was there for nearly 2 and was tired from all the reading!",SOLO,"Brentwood, Tennessee",1,2013-07-17,2013-07,2013,2013-07,OTHER,en,16.0,5.0,False,,759,Regular (11-50),0.3382,0.3382,Emo+ / Eval+,-0.997141420841217
570081514,3,Its not a must in DC,Don't take me wrong you will find several holocaust memorial museums as you travel around the world. This was one is not particularly the best one. It has several levels and can be confusing.,FRIENDS,"Gainesville, Virginia",0,2018-04-01,2018-04,2018,2018-04,MOBILE,en,310.0,178.0,False,,191,Power user (200+),-0.4442,-0.4442,Emo- / Eval-,-0.9845539331436157
426889774,3,Cramped,"Very powerful exhibit, but moves very slow. This is to be understood because there is so much to take in. Go early to beat the crowd but worth the experience",COUPLES,"Rockmart, Georgia",0,2016-10-11,2016-10,2016,2016-10,MOBILE,en,53.0,4.0,False,,157,Experienced (51-200),0.5262,0.5262,Emo+ / Eval+,0.9986287355422974
137348586,4,"Very moving, educational and difficult",Visited the Holocaust museum with my 12 yr old son recently. Got the tix online for 1.00 each since I've heard it can be hard to get tix the day of. The museum was very crowded. Exhibits can be very difficult emotionally to take in at times. I would recommend to try and go at least once. I am glad we visited since I do not think I could go again. I wouldn't recommend for children under 11 yrs old.,FAMILY,,0,2012-08-16,2012-08,2012,2012-08,OTHER,en,272.0,134.0,False,,400,Power user (200+),0.0508,0.0508,Mixed / Neutral,-0.9894211292266846
426795647,4,Must see,"Very crowded but well done exhibits. Everyone starts at same place, and was almost unbearably crowded at beginning. But crowds thinned out as you go thru museum. Very informative. Pick slow times to visit.",FRIENDS,"Cincinnati, Ohio",0,2016-10-10,2016-10,2016,2016-10,OTHER,en,255.0,109.0,False,,205,Power user (200+),0.467,0.467,Emo+ / Eval+,0.9894677996635437
274439965,4,Go early to reserve your spot to view the entire museum,You will go through security so the lines may be long to enter the museum.  The friendly and helpful security guards worked diligently to help everyone enter quickly.  If you are unable to secure a ticket for the permanent exhibit there is still much to see.  We especially appreciated Daniel's exhibit written from the perspective of a young boy.  The book store had a book signing from a Holocaust survivor and the help desk staff worked with me to plan my next visit.  She suggested arriving early during the summer months in order to make the most of the day.  Winter months are not as busy.,FRIENDS,"Chesapeake Beach, Maryland",1,2015-05-25,2015-05,2015,2015-05,OTHER,en,11327.0,1253.0,False,,595,Power user (200+),0.9709,0.9709,Emo+ / Eval+,0.9940438866615295
158074375,4,Filled with information,"A museum that tells the truth about a very sad time in history....very real with many accounts of victims and survivors.  Important for everyone to see.

Grammy Sharon",FAMILY,"San Diego, California",0,2013-04-17,2013-04,2013,2013-04,OTHER,en,158.0,28.0,False,,167,Experienced (51-200),-0.3804,0.2716,Emo- / Eval+,0.9996273517608643
686215828,3,Meh. Over crowded and difficult for this disabled person to enjoy,"To say that I saw a see of backsides would be an understatement when trying to enjoy this museum. They schedule too many people each viewing period that it is hard to see much. People all want to see it and have absolutely NO problem stepping in front of those in wheel chairs. If they limited it even further, the amount of people they let in, I believe more disabled people would be able to enjoy this amazing piece of history.",COUPLES,"Loveland, Colorado",2,2019-07-02,2019-05,2019,2019-07,OTHER,en,46.0,49.0,False,,429,Regular (11-50),0.8863,0.8863,Emo+ / Eval+,0.9818099737167358
168198481,2,we don't see much,we didn't know but in the morning we have to looking for tickets to see special exhibitions. and at the middle of the day no more ticket so we wasn't able to see thoses expositions.,COUPLES,"Montreal, Canada",2,2013-07-19,2013-07,2013,2013-07,OTHER,en,172.0,112.0,False,,181,Experienced (51-200),0.1901,0.1901,Mixed / Neutral,-0.9980704188346863
442021590,3,It is a memorial mostly and a museum to show pictures,"+It is very well designed tour that builds up the true story what happened 
+The Memorial is very touching with the hundreds of candles 
o There are mostly pictures and videos and still very sanitized. In Europe there are several historical sights with huge amount of original objects.
-Somehow I managed to do in reverse direction and there are few people also coming with me (maybe I also followed someone). It did not ruin it, but the intended direction makes more sense definitely.",SOLO,,0,2016-12-04,2016-12,2016,2016-12,OTHER,en,152.0,65.0,False,,485,Experienced (51-200),0.872,0.872,Emo+ / Eval+,0.9995601773262024
187108156,3,Rude staff clouded the experience.,"We were really looking forward to this museum, however the staff were all so very rude from the moment we entered the museum.  It really put a damper on our experience and made it hard to get into the exhibits.  It seemed that the staff were all very unhappy with working at this museum, and it was very evident that none of them wanted to be there.  I'd like to visit this museum again in the future, and maybe I'll be able to thoroughly view all of the exhibits without being harassed by rude staff.",FRIENDS,"Virginia Beach, Virginia",0,2013-12-08,2013-11,2013,2013-12,OTHER,en,57.0,28.0,False,,501,Experienced (51-200),-0.6922,-0.6922,Emo- / Eval-,-0.9960733652114868
570001841,4,Same day tickets online,"A very crowed, somber, gut wrenching memorial that everyone should be required to visit.  The message our family of teens took away from the visit...we cannot ignore what we know is happening around us, we must do something.
Tickets were booked for a month when we checked prior to arriving to DC.  Same day tickets are available each day online beginning at 6am through the website.  It took us a couple of days to grab a few.  The tickets for the entire day are gone in less than 5 minutes!",FAMILY,,1,2018-03-31,2018-03,2018,2018-03,OTHER,en,81.0,64.0,False,,492,Experienced (51-200),-0.3094,0.0,Mixed / Neutral,0.9179878830909729
831333950,1,Disappointed in computer system,"While planning our family vacation to visit DC. The holocaust museum was the first visit we wanted to make. Months before we knew we needed to reserve tickets. Their website shows you need advance tickets. Starting in January their website had already had all their tickets reserved through May. Therefore, I needed to reserve tickets day of. Every day at 6:50am, I logged onto the website to no avail. One time I got as far as the verification “I wasn’t a robot” and once that was completed the site told me the tickets I had chosen were no longer available. However 4/5 of the days the site at 7:01 stated No tickets were longer available.
I understand why it works this way, but either the system isn’t working correctly or there’s a system that is capable of claiming all of the available tickets at once. BEYOND DISAPPOINTED IN THIS COMPUTER SYSTEM. And extremely bummed my family and I were not able to get into the museum.",FAMILY,"Cincinnati, Ohio",3,2022-03-16,2022-03,2022,2022-03,MOBILE,en,8.0,5.0,True,We apologize for the inconvenience. Please contact VisitorsMail@ushmm.org for assistance.,929,New (1-10),-0.6858,-0.6858,Emo- / Eval-,-0.9996346235275269
361045896,3,Disappointed,I had expected more displays to honor those who had died or held captive.  It just wasn't what I thought it would be.  It is very disappointing.  I was hoping on more history and visual displays than what was there.,BUSINESS,"Atlanta, Georgia",0,2016-04-02,2016-04,2016,2016-04,MOBILE,en,99.0,46.0,False,,215,Experienced (51-200),-0.2094,-0.2094,Emo- / Eval-,-0.9996546506881714
665342764,1,Underwhelming,As a European I thought this was a very poor quality museum which tried to sensationalise this horrific genocide.  The whole story was too Americanised.,FAMILY,"Leeds, United Kingdom",1,2019-04-10,2018-09,2019,2019-04,OTHER,en,590.0,371.0,False,,152,Power user (200+),-0.8639,-0.5256,Emo- / Eval-,-0.999765932559967
484501764,3,Holocaust  memorial,You really need to get tickets before you go or it is not worth the trip.  We did not see anything worthwhile. I don't know why you can't walk through without a ticket.  It is a great building.,NONE,"Joseph City, Arizona",0,2017-05-15,2017-05,2017,2017-05,MOBILE,en,50.0,13.0,False,,193,Regular (11-50),0.3395,0.3395,Emo+ / Eval+,-0.7495869398117065
544623135,5,Very Moving,"I was skeptical at first but found the museum very tastefully done in it's presentation of the lives of those who were persecuted for no good reason other than for their political and religious beliefs.
I was very impressed with the dignity and respect shown for those, and especially for those who lost family, in this most horrific times in modern human history.
I commend all of those who gathered the multitude of resources to ensure that we never forget this time period in hopes of never repeating it.",COUPLES,"Surprise, Arizona",0,2017-12-02,2017-11,2017,2017-12,OTHER,en,107.0,44.0,False,,507,Experienced (51-200),0.8418,0.9518,Emo+ / Eval+,0.9997542500495911
165610661,5,a powerful reminder,"this is my third visit to the holocaust museum. i think it a powerful, startling, sober, reminder of our history. i recommend everyone visit. allow time afterward for reflection.",FRIENDS,,0,2013-06-28,2013-06,2013,2013-06,OTHER,en,159.0,60.0,False,,178,Experienced (51-200),0.7579,0.7579,Emo+ / Eval+,0.9997369647026062
356969714,5,Overwhelming,This is a place every american should be required to visit before getting out of high school. The amount of history and information packed into this building is amazing. The stories are heartbreaking and you can't leave without feeling more. If you haven't been get on the bus now. In this crazy world we live in the experience is priceless.,NONE,"Ada, Michigan",0,2016-03-20,2016-03,2016,2016-03,OTHER,en,118.0,39.0,False,,341,Experienced (51-200),-0.1351,0.3552,Emo- / Eval+,0.9998605251312256
334818918,4,Great for adults and older kids - great history lesson,12 is about the minimum age for this exhibit as it is a lot of information and exhibits to absorb.  The layout and flow is fantastic and provides a great understanding of stories and events that occurred.  It is obviously a somber museum but done very well. Takes about 3 hours to get through.,FAMILY,"Park City, Utah",0,2015-12-24,2015-12,2015,2015-12,OTHER,en,386.0,155.0,False,,293,Power user (200+),0.7218,0.7218,Emo+ / Eval+,0.9997052550315857
456134089,5,Informative and moving,This museum has been perfectly curated to present a moving explanation of one of the darkest episodes in humankind. An emotionally rewarding experience.,SOLO,,1,2017-01-31,2017-01,2017,2017-01,OTHER,en,63.0,36.0,False,,152,Experienced (51-200),0.6597,0.6597,Emo+ / Eval+,0.999809205532074
520084459,1,What a shame!,"We went into the memorial today and expected someone at the front desk to provide assistance, there were 8 staff around the desk talking to each other and the only one staff member looked at us and said nothing. We tried to figure out where to start but gave up and left. We understand it is a place of remembrance but with no assistance it is difficult to navigate your way around.",COUPLES,"Christchurch, New Zealand",8,2017-08-31,2017-09,2017,2017-08,MOBILE,en,346.0,79.0,False,,382,Power user (200+),-0.7227,-0.7227,Emo- / Eval-,-0.9986026883125305
144693286,4,US Holocaust Memorial Museum,"This was a very moving experience that could have been improved if the displays were setup to allow more people to view each area.  Often, it was very crowded and difficult to move.  This could be a reflection on the popularity of this exhibition.",COUPLES,"Pittsburgh, Pennsylvania",0,2012-11-05,2012-11,2012,2012-11,OTHER,en,14.0,3.0,False,,247,Regular (11-50),0.6527,0.6527,Emo+ / Eval+,-0.7714513540267944
290234627,5,"Limited tickets were available for the full tour, I was ""fortunate"" to get one.",Very moving.  I'm really not sure what to say.  It is a factual account of what humans can do to each other for reasons  that are beyond comprehension.  Pain and suffering of a horrific nature.,NONE,"Caledonia, Canada",1,2015-07-18,2014-08,2015,2015-07,OTHER,en,115.0,24.0,False,,193,Experienced (51-200),-0.9192,0.0,Mixed / Neutral,0.9546016454696655
133133300,5,"May not be for everyone, but everyone needs to see it","I have been to this museum twice. The lines can be daunting. Tip...join the Holocaust Museum at least six weeks before you go and you can get speed passes ($100). You can enter through a rear entrance and don't have to wait on timed entrance. Also, people seem to stack up at the first exhibit, trying to read everything. Step on past and find other interesting things. There are a bunch of fascinating stories of other heroes that helped Jews and Roma (gypsies), besides Oskar Schindler. There are also very graphic videos that are behind elevated concrete barriers. This keeps the young kids from being bombarded with scary images. Watch it first and if you think your child should see it, then let them watch. An ingenious way of letting as many people see the museum without warning signs. The whole place is a warning. Graphic. Powerful.",FAMILY,"Friendswood, Texas",1,2012-06-30,2012-06,2012,2012-06,OTHER,en,106.0,46.0,False,,842,Experienced (51-200),0.8288,0.8288,Emo+ / Eval+,0.9982584118843079
320256827,5,Amazing museum!!!,Everyone must see this museum at least once. We enjoyed visiting a few of the Smithsonian's but the holocaust museum was by far our favorite.,COUPLES,"Tulsa, Oklahoma",0,2015-10-19,2015-10,2015,2015-10,MOBILE,en,140.0,81.0,False,,141,Experienced (51-200),0.7311,0.7311,Emo+ / Eval+,0.9993294477462769
653660771,4,Take your time,"We were on an organized tour of D.C. and we simply didn’t have enough time to absorb all the information and displays available for viewing. My advice to you is to budget at least 3 hours and then find a little time afterwards to decompress.
 With teens this is a great opportunity for discussions during and after the visit. Most kids like to know how these events relate to their lives so talking about things afterwards is really valuable to them.
 You will walk out of the museum affected  and I think that is what the museum wants. The hall of photos itself is moving. 
Be sure to take a booklet before entering the elevator as it will give you the story of a person who was Part of the holocaust and that will help personalize the experience when you read their life story.",FAMILY,,0,2019-02-20,2019-02,2019,2019-02,MOBILE,en,411.0,186.0,False,,779,Power user (200+),0.9475,0.9475,Emo+ / Eval+,0.9958683252334595
641948638,3,First time,"I gave this a 3 because when we showed up we just wanted to start walking around but apparently you need a map to figure out where to start. Once we got started we were going backwards with the flow. We ended up leaving because there were no signs pointing to the start and we really don’t want to wait in the line for a map at the guest services. However, one thing I did like but we skipped was they had to holocaust survivors there you could talk to.",COUPLES,"Columbus, Ohio",0,2018-12-28,2018-12,2018,2018-12,MOBILE,en,12.0,2.0,False,,453,Regular (11-50),0.3221,0.3221,Emo+ / Eval+,-0.9971333742141724
299655844,5,Required visit in DC,A very complete look at the Holocaust--pre and post. Took our 12 year old as this is something we all need to see. Was nervous about taking him but they do a nice job of shielding some of the more graphic exhibits.,NONE,"Seattle, Washington",0,2015-08-15,2015-08,2015,2015-08,MOBILE,en,285.0,96.0,False,,214,Power user (200+),0.4854,0.4854,Emo+ / Eval+,0.9992077946662903
493834486,3,Too real,"I toured one section of the museum that was a story being told with the voice of a young boy. It was so realistic that I had to go out for air. After composing myself, I realized I just couldn't go back. It too real",BUSINESS,,0,2017-06-17,2016-08,2017,2017-06,OTHER,en,43.0,17.0,False,,215,Regular (11-50),0.0,0.0,Mixed / Neutral,0.9894186854362488
917100636,4,Enlightening experience,"Quite a somber experience. Very respectful. I studied this topic a lot at school and still learnt things I never knew. 

Took us around 1-1.5 hours. Probably 2 if you read every word and watch every film start to finish.

Would definitely recommend.",FRIENDS,"Leeds, United Kingdom",0,2023-09-17,2023-09,2023,2023-09,MOBILE,en,322.0,48.0,True,Thank you for sharing your experience with us.,249,Power user (200+),0.6613,0.6613,Emo+ / Eval+,0.9975130558013916
14884513,2,Crowds made it unbearable,"We arrived about 45 minutes before our ticketed time of 4 P.M.  First up was a long security line of almost 15 minutes just to get into the building.  Next, we checked out the Daniel's Story exhibition.  This is geared toward children and if you are visiting with young ones, definitely check it out.  Since we didn't have any with us, it was a little too simplistic.  Following that, we took the elevator up to the permanent collection.  It was wall to wall people as soon as we exited the elevator.  It was impossible to view the exhibits unless you could see over the three people in front of you.  I'm short so that was hard to do.  There was no place to move.  You just had to follow along with the crowd since you were surrounded on all sides by other people.  Eventually things would flow into a larger area, but the museum has several funnels that would force you into the massive herds again.  I was expecting to get an emotional response from the exhibits, but I was only feeling claustrophobic and cranky from the giant crowd of other visitors.  This was not how I wanted to remember the Holocaust Museum, so we found an exit and left after seeing less than a quarter of it.  Hopefully I will get a chance to go back again at a time when it is less crowded.",,"Chicago, Illinois",6,2008-04-08,,2008,2008-04,OTHER,en,29.0,39.0,False,,1268,Regular (11-50),0.8726,0.8726,Emo+ / Eval+,-0.9063130617141724
294787004,5,Amazingly sobering,I waited till my son was 14 to visit. That was appropriate. You must get the pass to visit all the floors. If not come back when you can. It is very congested in the summer especially when you first get off the elevator. Go when you can take your time and absorb the information. It is incredible that this happened and seeing it on a timeline just makes you wonder how. We must learn from our past or we are destined to repeat it.,FAMILY,,0,2015-08-01,2015-07,2015,2015-08,MOBILE,en,75.0,21.0,False,,431,Experienced (51-200),0.0,0.0,Mixed / Neutral,0.9993054866790771
388861472,4,United States Holocaust Memorial Museum visit,"This is a great museum and tells the very moving history of the horrors of the Holocaust. We missed out on originally pre booking tickets online, but were able to obtain them 6am the morning of our visit when they released the same day tickets.  Only complaint is how crowded it was, it was very difficult to work through the exhibits and be able to read and absorb the information due to the sheer number of people admitted. Would love to see the exhibits expanded and somehow be able to better accommodate everyone that wants to visit .",FAMILY,"Jacksonville, Florida",0,2016-07-03,2016-06,2016,2016-07,OTHER,en,149.0,103.0,False,,538,Experienced (51-200),0.7013,0.7013,Emo+ / Eval+,-0.7728779911994934
367743122,4,Overwhelming,"This museum details the horrors of the murder of millions of people.  It is 4 floors of pictures, stories, maps, and videos.  It helps one understand the magnitude of what happened.  Our 11 year old grandsons had their eyes opened at the children's holocaust museum.  You must get tickets ahead of time and the place is still crowded.  Tickets are available on the net beginning at 6 AM each day if you did not get tickets ahead of time, but it is a limited number.  Plan your trip if you are going to DC and gets tickets ahead of time.",NONE,"Lodi, California",0,2016-04-26,2016-04,2016,2016-04,MOBILE,en,161.0,67.0,False,,536,Experienced (51-200),-0.6486,0.0,Mixed / Neutral,0.6064072847366333
123317645,3,Grim and oversized,"This museum is obviously about a grim event in history, but the building itself was oppressive. It was far to large for the amount of artifacts on display and there seemed to be a great deal of unnecessary walking on the tour. The information being conveyed here can never be cheerful, but I do feel the the museum in New York handles the material in a more productive way with before and after stories of the triumphs of the Jewish people and the building there is more intimate. However, this one is free. Don't bring small children, it is graphic.",FAMILY,,1,2012-01-19,2012-01,2012,2012-01,OTHER,en,348.0,139.0,False,,550,Power user (200+),0.7525,0.7525,Emo+ / Eval+,0.8874182105064392
572043716,4,Educational,"This is very educational and needs adequate amount of time to go through.  Saw some of the younger children in complete awe, as they had no idea that this had happened.",COUPLES,"North Carolina Mountains, North Carolina",0,2018-04-08,2017-10,2018,2018-04,OTHER,en,211.0,107.0,False,,168,Power user (200+),-0.0772,0.0,Mixed / Neutral,0.9879418015480042
139030212,4,You will get the message,"This really is a great centre to visit, their are lots of different areas in this museum, all have different approaches, but deliver the same message. What the Jewish people had to endure, is horrific and what Hitler and his followers did should never have happened.
Very moving, very sad, this visit is etched into my mind, forever.",COUPLES,"Melbourne, Australia",0,2012-08-31,2012-07,2012,2012-08,OTHER,en,1295.0,217.0,False,,333,Power user (200+),-0.8861,0.5449,Emo- / Eval+,0.9988710284233093
115994243,5,A Must in Washington,This was my favourite museum. I can't believe it is free for visitors. It is very emotional but was an important experience for my 11 year old. Suggest you prepare your kids for the level of sadness. They have a kids tour that shows life of the holocaust through the eyes of a child.  Go early. They line-up at 8 a.m.  We arrived at 9:45 a.m. but got to go through the major exhibit for 10:45 and had enough to see and do in the other sections until it was our turn.,NONE,"Ontario, Canada",0,2011-07-29,2011-07,2011,2011-07,OTHER,en,253.0,211.0,False,,466,Power user (200+),-0.0138,0.0,Mixed / Neutral,0.9901531338691711
133917405,3,On my top 20 list for DC.,"I would recommend visiting after seeing the major attractions of DC. Museum almost has too much to absorb at one time. Allow at least three hours. Was really crowded the day we visited. Some of the information seems repetitive. I like studying American history. Some of the information seems politically biased. Such as ""The U.S. decided not to bomb Auschwitz"". The way it is written it implies that the U.S. should have bombed Auschwitz. Bombing a P.O.W. camp would have been unprecedented for the U.S.  Bombing a P.O.W. camp could have resulted in the enemy killing everyone in the camps. It is really easy to second guess decisions years after the fact. Always remember historical events in the context in which they were occurring. The shoe exhibit and the medical experiment exhibit make quite an impression. This museum does serve a purpose in reminding people to not allow such events to happen again. This museum is not for young children.",FRIENDS,"Grand Island, Nebraska",1,2012-07-09,2012-06,2012,2012-07,OTHER,en,130.0,28.0,False,,947,Experienced (51-200),0.5149,0.5149,Emo+ / Eval+,-0.9147701859474182
748123434,3,Security,Don’t bring drinks unless you want hassled for it. Security is rude and the made a 20 minute debacle out of 2 bottles of water and and a soda. If a water is opened you  have to take a drink of it in front of the idiots at the security desk before you can enter. An opened dark liquid of any kind you have to take it outside and trash it. Museum was very nice though.,FAMILY,"Charleston, West Virginia",2,2020-02-28,2020-02,2020,2020-02,MOBILE,en,15.0,21.0,False,,366,Regular (11-50),0.8221,0.8221,Emo+ / Eval+,-0.9879618287086487
536708431,5,Absolute MUST visit!,"I’ve been told by many to make sure we go to the Holocaust museum. I can’t even begin to tell you the emotions that hit me the minute I got off the elevator to start the museum. The first picture I saw, just broke my heart into pieces. It is an unbelievable museum. It is heart wrenching, sad, and honestly made me cry, but this is history and as horrible as it was, I think the museum did an amazing job. I can’t say it enough, this is an absolute must visit!",COUPLES,"West Chester, Pennsylvania",0,2017-10-28,2017-10,2017,2017-10,MOBILE,en,20.0,2.0,False,,460,Regular (11-50),0.6114,0.722,Emo+ / Eval+,0.996875524520874
411892175,5,Well worth a visit,"We had two visits here. One in the afternoon and did the exhibitions that you don't need tickets for and the next day we went first thing to get tickets with no wait for entry. All the exhibitions were well laid out and informative, very thought provoking through out. The entry to all exhibitions are free, need to get a ticket for the main one",COUPLES,"Lincoln, United Kingdom",2,2016-08-28,2016-08,2016,2016-08,MOBILE,en,56.0,57.0,False,,345,Experienced (51-200),0.2782,0.2782,Emo+ / Eval+,0.9997355341911316
187455954,5,"Eye opening, thought provoking. A ""do not miss""!","A very well presented documentation of events that leave a psychological scar on any person who views it.  ""Man's inhumanity to man"" and how it came about to be.  We must ""never forget"" lest it happen again.",COUPLES,"Denver, Colorado",0,2013-12-12,2013-07,2013,2013-12,OTHER,en,288.0,103.0,False,,207,Power user (200+),0.4327,0.4327,Emo+ / Eval+,0.999504566192627
702349974,3,Fairly Interesting Visit,"I went into this museum expecting to see more artifacts than it contains.  Most of the museum consisted of videos and things to read.  If you have access to Netflix you can more or less watch all of the videos shown here on there.   There was plenty to read but it was not laid out well.  Guests were bottle necked at the beginning because each display offered 2-4 paragraphs of information that would take each individual at least a minute if not two to read.  An audio tour or more spaced out reading materials might work much better.  Still, an informative place to visit once.",NONE,"Chatsworth, Georgia",2,2019-08-23,2019-08,2019,2019-08,OTHER,en,150.0,201.0,False,,580,Experienced (51-200),0.3877,0.3877,Emo+ / Eval+,-0.9934507608413696
243111074,4,"Excellent museum, can get crowded.","The museum is beautifully designed. It is arranged in a timeline fashion, so you head up to the top floor and move floor by floor in chronological order. This was not explained well and we had to ask several employees before getting useful directions. So basically go to the elevators in the alcove near the information desk.

As you wait for the elevator up you pick a male or female ID card with the story of a survivor on it. You can think about them as you travel through the museum. What was happening to them as you read about the horrific events unfolding?

The displays are thorough and thought provoking. There are pictures, objects,audio, and video.

The hallways can get bottle necked especially around the videos. We visited in the fall, but on a Saturday afternoon. I'd recommend an off season weekday visit to optimize your experience. During the peak tourist season I'd go first thing in the morning and hope to see everything. You do need a timed ticket in the summer.",COUPLES,"Mandan, North Dakota",0,2014-12-05,2014-09,2014,2014-12,TABLET,en,237.0,121.0,False,,984,Power user (200+),0.9238,0.9436,Emo+ / Eval+,0.9947116374969482
649940227,4,Interesting,"Even though I disapprove some of the choices made by the museum (for example the use of shocking pictures), I think they did a good job with the narrative and the informations. They also provide some context about anti-Semitism in Europe before the war, which is sometimes not very clear in many Holocaust museums.",COUPLES,"Uppsala, Sweden",0,2019-02-03,2019-01,2019,2019-02,OTHER,en,36.0,10.0,False,,314,Regular (11-50),-0.727,0.0,Mixed / Neutral,0.9969117045402527
475874960,3,"Disappointed but a good visit, for what we say.","Stopped by on our first day (Monday) and all time tickets were gone. Was told to call the next day, first thing at 6:30 am to reserve for tickets and we should get in. Took the kids through Daniel's Story but they wanted more.
Called at 6:30 on the dot and message said all tickets were gone. ??? Made two more calls 5 min. apart and got the same thing again. Very disappointed.",FAMILY,"Chester, Vermont",0,2017-04-15,2017-04,2017,2017-04,OTHER,en,560.0,143.0,False,,378,Power user (200+),-0.7635,-0.7635,Emo- / Eval-,-0.999755322933197
